,date,-9,-7,-5,-3,-1,1,3,5,7,9,11
805,2018-03-16,98688.67484913,926110.12881998,1570216.83536398,1547227.2331827304,2557126.555620725,1018021.1528904204,0.0,0.0,0.0,0.0,0.0
806,2018-03-17,59916.17186518003,964151.9250654704,1564418.4941843715,1558949.6234519605,2557529.475223644,1026882.8689620502,0.0,0.0,0.0,0.0,0.0
807,2018-03-18,66625.42952545,943798.30196521,1573170.4038039397,1565987.8392978988,2559888.673244248,1036718.36399097,0.0,0.0,0.0,0.0,0.0
808,2018-03-19,62505.98251247,945092.4879293594,1569983.7821778185,1573327.424552549,2555895.7778898133,1053603.89705069,0.0,0.0,0.0,0.0,0.0
809,2018-03-20,81297.76247776,936885.8151867696,1559325.12636103,1580052.87665089,2555619.238256125,1061869.44728566,0.0,0.0,0.0,0.0,0.0
810,2018-03-21,120183.92277285,896102.9381868603,1556673.7984127114,1589175.7535282522,2559355.243888372,1068223.9990503702,0.0,0.0,0.0,0.0,0.0
811,2018-03-22,65778.92495189999,949547.30035552,1555276.3610766083,1594044.8754962003,2564891.975552908,1075009.1132517897,0.0,0.0,0.0,0.0,0.0
812,2018-03-23,91170.20450757,922607.2151014096,1558007.7333579983,1599350.944077981,2559339.5619160687,1091199.1596080612,0.0,0.0,0.0,0.0,0.0
813,2018-03-24,85225.21695467,934489.3653271002,1561885.0822746817,1610156.99848622,2553045.1581942528,1107171.0320616998,0.0,0.0,0.0,0.0,0.0
814,2018-03-25,69440.31120923997,964267.85767667,1503521.4160519491,1667885.5854309285,2552904.0185902803,1114741.0980271895,0.0,0.0,0.0,0.0,0.0
815,2018-03-26,82514.96119217,944631.36782255,1500326.2868927417,1683017.117636199,2556011.1207611305,1121322.25385769,0.0,0.0,0.0,0.0,0.0
816,2018-03-27,49631.02535119,977966.6657997196,1496119.4347797588,1693048.3272305825,2557213.22371741,1129013.6540015496,0.0,0.0,0.0,0.0,0.0
817,2018-03-28,53348.98280362001,974868.7288322096,1495679.4047804987,1697422.9143254403,2559369.53431424,1137490.4146416304,0.0,0.0,0.0,0.0,0.0
818,2018-03-29,65292.01924096001,919265.6092574496,1542207.3721084804,1684146.0932498197,2579838.9577719667,1144193.5686868702,0.0,0.0,0.0,0.0,0.0
819,2018-03-30,74926.03033925999,897472.2698734594,1558380.8125476488,1664327.0687344994,2608350.429312577,1150564.79560784,0.0,0.0,0.0,0.0,0.0
820,2018-03-31,61978.18063007,790013.8502540998,1679286.0514245515,1653052.9923556102,2618413.5160753685,1167622.9480077894,0.0,0.0,0.0,0.0,0.0
821,2018-04-01,71946.09965668,786669.4822602501,1678710.1154517196,1648109.2085905904,2625262.0131549025,1175176.04169959,0.0,0.0,0.0,0.0,0.0
822,2018-04-02,76216.14651774,794119.94397343,1678335.2364713291,1649134.8248118204,2630572.990865777,1181581.1595398793,0.0,0.0,0.0,0.0,0.0
823,2018-04-03,68684.41564210999,802213.7494163708,1667643.0551345788,1664232.2576377497,2633648.6477721008,1189621.8754715703,0.0,0.0,0.0,0.0,0.0
824,2018-04-04,70085.12111348001,797650.5564655594,1667956.211345911,1672971.548279401,2637506.299782265,1195982.7301655803,0.0,0.0,0.0,0.0,0.0
825,2018-04-05,87008.45534757999,823886.4872472101,1623064.057968591,1680930.3093319691,2639522.5006752703,1203232.1250079102,0.0,0.0,0.0,0.0,0.0
826,2018-04-06,37675.50339161,868421.5677637599,1627387.41564165,1685217.001435951,2640746.4680604944,1212585.7721146196,0.0,0.0,0.0,0.0,0.0
827,2018-04-07,39172.90110067,865724.2108477894,1628990.6535978415,1693478.1273357903,2642183.795865448,1219509.0305445988,0.0,0.0,0.0,0.0,0.0
828,2018-04-08,32932.95118019,869096.1420574498,1599031.914084509,1727313.4303908688,2641477.0322987908,1233301.2141712997,0.0,0.0,0.0,0.0,0.0
829,2018-04-09,57778.61954521,847816.8163454199,1545864.298545379,1780901.0741915796,2644769.149973803,1240339.7150710505,0.0,0.0,0.0,0.0,0.0
830,2018-04-10,81749.33126929998,838263.331299,1537897.6614187178,1771729.4562971396,2655512.0662119123,1246794.8423711497,0.0,0.0,0.0,0.0,0.0
831,2018-04-11,109402.95390585,811691.4442347803,1536540.10516603,1777940.4669887803,2641509.664655472,1271342.4583033298,0.0,0.0,0.0,0.0,0.0
832,2018-04-12,129733.05573768,791574.6224243898,1535841.5885354483,1772457.0952105012,2635801.141592318,1298300.18503652,0.0,0.0,0.0,0.0,0.0
833,2018-04-13,74423.26224124999,836177.7647320295,1538361.199527479,1770576.0359971388,2647401.668614839,1311913.630151729,0.0,0.0,0.0,0.0,0.0
834,2018-04-14,58486.36602277001,847527.0279813801,1534514.988714631,1783462.2483338497,2650516.588675929,1318681.2313623806,0.0,0.0,0.0,0.0,0.0
835,2018-04-15,51001.93436377,837556.0610506998,1549416.103944719,1785846.9521843698,2657728.744818474,1325942.0705835784,0.0,0.0,0.0,0.0,0.0
836,2018-04-16,68774.29365628,828020.5625282105,1538381.1579250917,1791199.372566219,2663863.7090158667,1332537.165928139,0.0,0.0,0.0,0.0,0.0
837,2018-04-17,98143.47785470002,801451.78616328,1507596.4749452404,1819643.8185843003,2672354.6147806607,1339216.94841526,0.0,0.0,0.0,0.0,0.0
838,2018-04-18,81633.94693988997,830287.4709709901,1474578.2547104112,1844310.1028486723,2678821.489082369,1345828.85701183,0.0,0.0,0.0,0.0,0.0
839,2018-04-19,184206.18147372003,836203.9441697601,1361408.6404374498,1853190.8343567024,2683138.50180236,1353590.8627828695,0.0,0.0,0.0,0.0,0.0
840,2018-04-20,114306.74635783998,901141.1425963404,1370935.23488018,1856847.4670539985,2687206.8843106623,1362363.53611274,0.0,0.0,0.0,0.0,0.0
841,2018-04-21,147235.88330306,945585.700792229,1341014.2524504494,1829555.4918734385,2689546.0080335387,1369390.89644564,0.0,0.0,0.0,0.0,0.0
842,2018-04-22,77084.53320584999,1011116.2144701696,1331309.7267342804,1848337.0873451496,2679861.4252233063,1390675.0929241811,0.0,0.0,0.0,0.0,0.0
843,2018-04-23,95233.94991791,988653.1183466208,1322178.0370873904,1868582.087201372,2682309.9407850704,1399007.0736332692,0.0,0.0,0.0,0.0,0.0
844,2018-04-24,83933.34699744999,998552.28451478,1325245.574008679,1816185.827385071,2741319.055093442,1406181.80036331,0.0,0.0,0.0,0.0,0.0
845,2018-04-25,91722.33283416,966437.4061946202,1327851.8612221298,1843463.19103678,2744814.9160282924,1412755.2867649302,0.0,0.0,0.0,0.0,0.0
846,2018-04-26,102697.26333932,966187.6190223296,1315347.7564796295,1850565.2380022,2750876.5746280523,1419844.7696356482,0.0,0.0,0.0,0.0,0.0
847,2018-04-27,56645.19615415,1011911.23026523,1319455.3039299818,1849394.85258722,2757046.920473389,1426915.2363591609,0.0,0.0,0.0,0.0,0.0
848,2018-04-28,33793.20472026,1032213.7829827302,1324965.85103381,1839791.274172249,2764085.711564819,1440888.98328385,0.0,0.0,0.0,0.0,0.0
849,2018-04-29,33652.79609362,1030527.0661190598,1327055.673750071,1836257.2125015885,2774767.498968659,1447931.43114199,0.0,0.0,0.0,0.0,0.0
850,2018-04-30,85624.39262839999,964793.5492656106,1328716.288714861,1843728.9402965696,2786893.67403096,1454665.4012876682,0.0,0.0,0.0,0.0,0.0
851,2018-05-01,90526.26597663003,960475.82594208,1307639.7515596987,1864876.654967989,2785725.356767476,1469861.575812221,0.0,0.0,0.0,0.0,0.0
852,2018-05-02,91267.15799728,958012.5796215796,1298821.5403314386,1881930.51427752,2797312.6837392407,1468308.747571731,0.0,0.0,0.0,0.0,0.0
853,2018-05-03,108300.8014365,971462.7706608603,1294739.1279987788,1862715.396167921,2794567.775103888,1480100.2559717388,0.0,0.0,0.0,0.0,0.0
854,2018-05-04,73159.86067787,1006412.8570719714,1288644.22582938,1868765.8972592845,2802098.4916691026,1487390.3302415214,0.0,0.0,0.0,0.0,0.0
855,2018-05-05,60174.43208967,1022961.0536995998,1286116.109067778,1870676.435838121,2806611.7369382083,1495303.9880985587,0.0,0.0,0.0,0.0,0.0
856,2018-05-06,53898.09194502999,1034298.8352367608,1280189.7161478407,1877387.311680078,2807751.69972489,1503029.6027598602,0.0,0.0,0.0,0.0,0.0
857,2018-05-07,55455.64019418,1034712.3333495002,1263747.0971494508,1892529.8475918088,2814934.62855772,1510825.184279201,0.0,0.0,0.0,0.0,0.0
858,2018-05-08,66269.17050555004,1027140.3486952704,1251787.062559339,1904610.39993323,2813428.8760953965,1523632.2089789594,0.0,0.0,0.0,0.0,0.0
859,2018-05-09,72020.20205630001,1034674.5870467196,1253744.046242678,1891343.3991858512,2798035.63982086,1551977.061191811,0.0,0.0,0.0,0.0,0.0
860,2018-05-10,47011.48352359001,1046701.13430304,1256524.4021061612,1904768.3370282569,2783945.454346704,1577444.990597139,0.0,0.0,0.0,0.0,0.0
861,2018-05-11,89640.58796989,1002745.14217955,1247940.9003844208,1914837.5578998816,2781684.216332905,1594090.7419617209,0.0,0.0,0.0,0.0,0.0
862,2018-05-12,68133.87473517,1016251.0477688196,1257571.3944267202,1923851.0804961696,2771229.765729516,1608659.44577676,0.0,0.0,0.0,0.0,0.0
863,2018-05-13,56947.67244007,1026020.19812285,1257837.1996823498,1934533.313892269,2770659.262819776,1616917.10750989,0.0,0.0,0.0,0.0,0.0
864,2018-05-14,162834.10001002,957955.0560578704,1227926.397526651,1930230.4381107,2774983.8047390683,1624149.6416744406,0.0,0.0,0.0,0.0,0.0
865,2018-05-15,155128.72337827002,1020128.87788945,1177792.7641599502,1930400.5535385327,2769681.188965099,1640424.796503959,0.0,0.0,0.0,0.0,0.0
866,2018-05-16,374928.01413532,1047565.4403836606,1092745.823184561,1861563.809868461,2686664.4662787127,1645936.782227349,0.0,0.0,0.0,0.0,0.0
867,2018-05-17,245150.85238255,1286958.3925169802,1061772.5110422096,1831020.2283739925,2649035.9145030803,1650922.513452939,0.0,0.0,0.0,0.0,0.0
868,2018-05-18,142728.41094472,1386769.44400813,1058717.4935601605,1840047.7188786904,2655367.8815983543,1657890.9645174611,0.0,0.0,0.0,0.0,0.0
869,2018-05-19,72063.69116948999,1357169.4721619107,1169104.7866911006,1822051.973505419,2674859.70588418,1665207.077685289,0.0,0.0,0.0,0.0,0.0
870,2018-05-20,57275.34553539,1356031.6618138703,1190329.58859831,1824416.526756171,2670521.0507897004,1677642.1332542496,0.0,0.0,0.0,0.0,0.0
871,2018-05-21,121520.77867231,1299425.5506058405,1187959.443781749,1822705.68799976,2673304.4411749616,1685548.6350121594,0.0,0.0,0.0,0.0,0.0
872,2018-05-22,127786.86636929002,1303027.1973895694,1191423.3840736083,1796380.7714715388,2690932.095657625,1695461.4730155997,0.0,0.0,0.0,0.0,0.0
873,2018-05-23,98066.22005306998,1348683.8126306196,1180829.6963188609,1793384.3371828585,2693460.921005431,1705356.922139689,0.0,0.0,0.0,0.0,0.0
874,2018-05-24,137188.39879622,1362757.07050841,1180576.4205177084,1724720.3220360824,2716597.6653654,1712665.6022253996,0.0,0.0,0.0,0.0,0.0
875,2018-05-25,95601.85378296,1400799.5748791588,1196705.1811799791,1715259.3854408006,2721383.368099008,1726165.0369586512,0.0,0.0,0.0,0.0,0.0
876,2018-05-26,93740.64279848998,1413155.5359923588,1201172.06611534,1716095.4623068094,2717970.1172374003,1743571.9274548187,0.0,0.0,0.0,0.0,0.0
877,2018-05-27,75078.89758230001,1441156.47787139,1201982.5319881488,1711229.2647488196,2726254.94435739,1752062.009965219,0.0,0.0,0.0,0.0,0.0
878,2018-05-28,125549.08117934,1409482.5139185195,1201699.6879433808,1694141.202176391,2731791.7403708817,1759569.7403959094,0.0,0.0,0.0,0.0,0.0
879,2018-05-29,92219.35357575002,1447924.5065212094,1201315.29319265,1676289.339807161,2750430.04111528,1768585.854854361,0.0,0.0,0.0,0.0,0.0
880,2018-05-30,127165.24280964,1416458.7625137588,1220495.1028345104,1653843.5252992087,2756819.1281896024,1777359.5281550882,0.0,0.0,0.0,0.0,0.0
881,2018-05-31,88857.41879443997,1451922.2118257396,1226163.44693068,1651718.2703318486,2762757.521749504,1785725.7151720915,0.0,0.0,0.0,0.0,0.0
882,2018-06-01,92473.72411939,1427618.99717953,1250834.1319793202,1649047.6035905185,2767751.7287964667,1793996.1822426296,0.0,0.0,0.0,0.0,0.0
883,2018-06-02,80433.78061758999,1430584.7381609106,1270635.0165990607,1636105.5636808584,2765224.7635254213,1820240.3712610905,0.0,0.0,0.0,0.0,0.0
884,2018-06-03,81487.92062460996,1435004.6252482296,1270813.9910329694,1633007.185319069,2751942.6143310405,1847300.747712712,0.0,0.0,0.0,0.0,0.0
885,2018-06-04,154622.05510016007,1373217.86321791,1272232.9604189391,1633761.782654871,2741491.371179793,1865017.4247347105,0.0,0.0,0.0,0.0,0.0
886,2018-06-05,117281.93027867998,1414833.430737231,1273688.73349208,1631318.6007502603,2737558.458485284,1879859.167276521,0.0,0.0,0.0,0.0,0.0
887,2018-06-06,145591.84946631998,1393270.2009286317,1271595.7879657294,1629960.3108383394,2736991.321252723,1891458.362505801,0.0,0.0,0.0,0.0,0.0
888,2018-06-07,80702.05694972003,1453482.3693639091,1281089.06453627,1625202.6285174806,2738005.8675047,1905109.118670449,0.0,0.0,0.0,0.0,0.0
889,2018-06-08,100266.79580812,1413831.0825899104,1306838.1873504191,1618303.24215181,2743485.8969058893,1914141.465504221,0.0,0.0,0.0,0.0,0.0
890,2018-06-09,42108.27549801,1476113.0424824704,1304641.9852755994,1610334.4632015591,2747372.20056332,1929969.9604485296,0.0,0.0,0.0,0.0,0.0
891,2018-06-10,66071.88197582,1456598.2553989491,1303329.5817815212,1610018.09008384,2742304.973982712,1945984.995635831,0.0,0.0,0.0,0.0,0.0
892,2018-06-11,88914.55555098,1442711.13019747,1296376.8614006613,1614125.1291385803,2740585.880528412,1955804.46528522,0.0,0.0,0.0,0.0,0.0
893,2018-06-12,95371.9169144,1440204.9221685908,1288042.415312601,1620625.572376399,2738142.3019693424,1970245.0717481903,0.0,0.0,0.0,0.0,0.0
894,2018-06-13,87598.55740524997,1408000.3854636585,1319607.3378703694,1629845.7237599404,2734907.947385972,1985453.6981597005,0.0,0.0,0.0,0.0,0.0
895,2018-06-14,102797.26983570002,1365533.23405663,1349143.7207666808,1627000.9402704104,2728003.493156054,2006792.8976292,0.0,0.0,0.0,0.0,0.0
896,2018-06-15,155459.11673086998,1139011.5726367405,1520128.3491188388,1637902.9217067189,2723514.590721259,2016564.6079186,0.0,0.0,0.0,0.0,0.0
897,2018-06-16,68628.88526563003,1145425.0125499498,1602745.758399209,1630067.0605107483,2730380.1280942205,2028151.81500168,0.0,0.0,0.0,0.0,0.0
898,2018-06-17,69963.72314958999,1127437.622461961,1624101.1216700296,1622947.1222386598,2734772.041428067,2039062.36314995,0.0,0.0,0.0,0.0,0.0
899,2018-06-18,74023.60309722998,1112851.1125879297,1641111.5062237,1612365.2620224282,2742252.5315682585,2048816.591035608,0.0,0.0,0.0,0.0,0.0
900,2018-06-19,95984.09031079,1091277.4588028511,1643357.1378587787,1604008.1088270894,2751866.559572048,2058566.329159401,0.0,0.0,0.0,0.0,0.0
901,2018-06-20,120041.03867032,1076079.0240995698,1638360.958870311,1599510.621380829,2754894.8781066616,2069769.3516105204,0.0,0.0,0.0,0.0,0.0
902,2018-06-21,73621.60132917,1077475.8233284198,1696559.6349064796,1595024.1698562482,2752662.45815938,2080844.220152311,0.0,0.0,0.0,0.0,0.0
903,2018-06-22,115364.8625333,1042681.68935483,1706661.805116371,1593733.8505999614,2746317.854568717,2099958.606499191,0.0,0.0,0.0,0.0,0.0
904,2018-06-23,130143.82564319,1046080.35729181,1690038.26523727,1597117.6312189405,2731195.8421980133,2129940.2780719604,0.0,0.0,0.0,0.0,0.0
905,2018-06-24,75809.34246962998,1089787.9548168494,1699843.9949884492,1600607.514503241,2720360.56437996,2152853.8972010915,0.0,0.0,0.0,0.0,0.0
906,2018-06-25,146745.31310402998,1033491.5004187998,1700950.73294394,1590335.0382657102,2711966.705090843,2168980.2404086813,0.0,0.0,0.0,0.0,0.0
907,2018-06-26,46285.56337321,1132922.5688066413,1705006.3213366198,1583634.87949675,2704760.824448721,2193920.1518929508,0.0,0.0,0.0,0.0,0.0
908,2018-06-27,65835.24706207,1104867.70675773,1713893.0140767118,1582965.474213901,2701567.2704544133,2210612.9683922897,0.0,0.0,0.0,0.0,0.0
909,2018-06-28,63029.94527622001,1092229.8584026904,1726219.4825523011,1585226.582550589,2703829.9430762003,2223057.0403898573,0.0,0.0,0.0,0.0,0.0
910,2018-06-29,65914.98312100001,1070269.6137311906,1744138.820925719,1583533.0471376898,2706536.628106472,2235871.9086036496,0.0,0.0,0.0,0.0,0.0
911,2018-06-30,73074.69338375001,1055917.35690176,1741452.2279100702,1592369.2170935587,2709185.4696697425,2247972.010873932,0.0,0.0,0.0,0.0,0.0
912,2018-07-01,49634.85949670001,1069544.0383489002,1752270.28437869,1593487.1103319917,2697375.713379839,2272170.21613564,0.0,0.0,0.0,0.0,0.0
913,2018-07-02,90087.09575575,1020947.4612901596,1752572.6442868295,1605340.2285756883,2697571.406822765,2283464.461466798,0.0,0.0,0.0,0.0,0.0
914,2018-07-03,71693.49266686999,1032635.26193034,1762078.4309943698,1598153.821889679,2704780.705626054,2294290.211127781,0.0,0.0,0.0,0.0,0.0
915,2018-07-04,75289.30920823,992560.0515378598,1805363.4037159693,1596575.5307464297,2705381.4866369814,2306551.1062522708,0.0,0.0,0.0,0.0,0.0
916,2018-07-05,73541.64045682999,970903.20739266,1828369.9014923696,1593503.0665834998,2710458.8749495093,2318052.387314911,0.0,0.0,0.0,0.0,0.0
917,2018-07-06,112503.14004157,895205.2617993106,1869654.1984755115,1592516.2586012487,2709660.442326369,2329070.985496719,0.0,0.0,0.0,0.0,0.0
918,2018-07-07,74878.64571338001,923663.34165065,1878066.8961142304,1593234.8535759402,2708957.6415856755,2342755.6398861897,0.0,0.0,0.0,0.0,0.0
919,2018-07-08,74704.76149281999,879924.8820229105,1922687.1851722384,1586376.9017921996,2716706.371694353,2354533.2454853496,0.0,0.0,0.0,0.0,0.0
920,2018-07-09,91660.63431672,866792.3780309294,1920090.70865778,1588563.960470359,2716933.1483090795,2365720.260244269,0.0,0.0,0.0,0.0,0.0
921,2018-07-10,94739.09572664,859258.2256293305,1914714.1131068296,1597695.467052649,2719668.764916822,2377266.760344432,0.0,0.0,0.0,0.0,0.0
922,2018-07-11,100527.99378105,857403.7130166903,1922698.4843854003,1589569.0133395398,2719134.850886627,2387993.343705697,0.0,0.0,0.0,0.0,0.0
923,2018-07-12,90349.22326773,861993.2897770305,1929092.674899029,1590161.6270807902,2721548.522238792,2398449.624995439,0.0,0.0,0.0,0.0,0.0
924,2018-07-13,109484.75326449,849014.2150291194,1927630.37603449,1584702.142333579,2726650.3240170195,2408687.296945932,0.0,0.0,0.0,0.0,0.0
925,2018-07-14,130496.02291736998,829915.3903008603,1945425.5622919304,1565612.6895486312,2727456.9870093004,2420945.98624424,0.0,0.0,0.0,0.0,0.0
926,2018-07-15,115184.2564264,827575.2084411401,1970816.375701612,1560061.7233836504,2730539.178253368,2431119.008720561,0.0,0.0,0.0,0.0,0.0
927,2018-07-16,142435.4039471,801569.9878586899,1977473.5975609203,1553638.7011090205,2730230.4809633167,2443832.2788751204,0.0,0.0,0.0,0.0,0.0
928,2018-07-17,206276.15905753,779802.8727613598,1945181.943821938,1521103.586615168,2758692.7919672187,2455504.5993064786,0.0,0.0,0.0,0.0,0.0
929,2018-07-18,133955.77555419,864540.4918250898,1933459.65106804,1516791.8821209413,2763316.1315538,2466749.3001273703,0.0,0.0,0.0,0.0,0.0
930,2018-07-19,97365.19305601002,902081.39838699,1924677.1942410416,1523318.2711621718,2755309.0728936195,2487675.7537885024,0.0,0.0,0.0,0.0,0.0
931,2018-07-20,137195.14426185002,831770.8563524799,1942141.8727726191,1539867.2433160103,2748356.3804586367,2504604.41725241,0.0,0.0,0.0,0.0,0.0
932,2018-07-21,128940.37034433002,891404.2060342403,1881845.8949728496,1534725.1005712016,2763026.2970430967,2515437.0782328174,0.0,0.0,0.0,0.0,0.0
933,2018-07-22,83891.98859821001,907664.3510832604,1902952.024617251,1526165.381772649,2761651.167951907,2545166.860189148,0.0,0.0,0.0,0.0,0.0
934,2018-07-23,99256.08937955,843112.1838472899,1957208.7120101696,1510897.31892767,2750126.20684681,2578844.621214102,0.0,0.0,0.0,0.0,0.0
935,2018-07-24,138696.17247570003,820495.25844653,1944306.4718188269,1520696.967016659,2750577.2581331404,2589643.7279505813,0.0,0.0,0.0,0.0,0.0
936,2018-07-25,146911.44384904997,799128.93716339,1951499.5916564176,1512170.658754069,2772482.5253838967,2602679.9832849707,0.0,0.0,0.0,0.0,0.0
937,2018-07-26,99555.19082094,851598.64640976,1945021.10802763,1512213.754324098,2774152.410685044,2616943.419401692,0.0,0.0,0.0,0.0,0.0
938,2018-07-27,129474.46802466002,842922.6651544599,1933361.085785038,1518292.2328220604,2756549.34116378,2634358.815491971,0.0,0.0,0.0,0.0,0.0
939,2018-07-28,102446.47906208002,871178.3146604098,1933178.99672027,1521124.54358847,2754668.0559142493,2644775.3663797304,0.0,0.0,0.0,0.0,0.0
940,2018-07-29,72807.20017101,905105.0374541404,1928333.9610307112,1524149.404630919,2752909.633035403,2658329.748025901,0.0,0.0,0.0,0.0,0.0
941,2018-07-30,127882.00921505,895753.12478781,1880581.687206839,1546106.5642314204,2735928.9673455497,2673090.90130389,0.0,0.0,0.0,0.0,0.0
942,2018-07-31,106584.02396919,925622.48087279,1867143.7104651884,1527882.582904012,2756365.906466249,2687972.3972274954,0.0,0.0,0.0,0.0,0.0
943,2018-08-01,119209.66140869,903992.9728559608,1850850.3818748689,1527672.8596884406,2778777.191001991,2703849.9902714,0.0,0.0,0.0,0.0,0.0
944,2018-08-02,93455.72681446,938702.75892625,1820728.00507512,1546956.9927932678,2777078.783023788,2718942.1447245204,0.0,0.0,0.0,0.0,0.0
945,2018-08-03,121741.51240728,916740.4867416404,1815460.1097262288,1537050.8977700905,2782711.8554452127,2733901.223812717,0.0,0.0,0.0,0.0,0.0
946,2018-08-04,83126.97931874999,968028.5734500198,1807583.1139815487,1530064.6757585304,2781105.0319153005,2748227.962940608,0.0,0.0,0.0,0.0,0.0
947,2018-08-05,73175.32283529,980948.4054661,1803244.7840344703,1528724.044845531,2781330.605874699,2761945.386713648,0.0,0.0,0.0,0.0,0.0
948,2018-08-06,98077.63846077002,957439.2765628002,1800051.1681920104,1513628.7865796715,2794176.839047948,2776775.531714984,0.0,0.0,0.0,0.0,0.0
949,2018-08-07,108775.11489454,952750.2372099892,1782890.1150158406,1516660.2110182806,2800302.4434443032,2790685.2743985527,0.0,0.0,0.0,0.0,0.0
950,2018-08-08,125436.98151492,933469.9668094608,1766858.8573063312,1535813.7705779888,2800005.923015684,2805162.4961555297,0.0,0.0,0.0,0.0,0.0
951,2018-08-09,110376.70168712,971927.81767694,1760115.79129574,1519144.8550180085,2794097.306702089,2822758.203597723,0.0,0.0,0.0,0.0,0.0
952,2018-08-10,165482.37977997007,983169.1823158398,1707201.7252843317,1503549.8303902994,2782267.131782238,2848622.311630743,0.0,0.0,0.0,0.0,0.0
953,2018-08-11,105170.36635804,1081047.7290697405,1683426.3092078906,1490022.7740710306,2773055.435753392,2869441.37613442,0.0,0.0,0.0,0.0,0.0
954,2018-08-12,100242.23938448,1122106.7582479003,1650834.7265373806,1479668.558538459,2770605.31685002,2890768.304688998,0.0,0.0,0.0,0.0,0.0
955,2018-08-13,187150.18353233,1103276.8598610708,1542811.2965796909,1520082.2100679008,2775371.8570627715,2899592.367295802,0.0,0.0,0.0,0.0,0.0
956,2018-08-14,116845.85081224,1181792.0424042903,1504243.2978603886,1545188.7813585706,2774686.2254556897,2917429.9992052387,0.0,0.0,0.0,0.0,0.0
957,2018-08-15,95379.12604501,1206782.9031623497,1366132.7460590098,1680626.3125602496,2772782.426602279,2930365.6318579987,0.0,0.0,0.0,0.0,0.0
958,2018-08-16,88688.45580909,1160501.20172575,1383431.6883041307,1715427.6092520517,2770007.55652349,2946666.518725188,0.0,0.0,0.0,0.0,0.0
959,2018-08-17,108335.38393098998,1135409.32174045,1374797.7810443612,1714837.32683389,2762341.473383928,2980751.9482634887,0.0,0.0,0.0,0.0,0.0
960,2018-08-18,55305.07084449001,1181724.4235097494,1374326.3840512007,1725849.41410539,2760704.8491237904,2992833.474483296,0.0,0.0,0.0,0.0,0.0
961,2018-08-19,53943.82206629001,1151136.8324652002,1405045.3978005198,1729242.8839453703,2758899.8880689987,3005620.7228298783,0.0,0.0,0.0,0.0,0.0
962,2018-08-20,73053.89039480001,1071690.2525921306,1453284.8823409802,1741839.4028726418,2760904.415266931,3014637.395810184,0.0,0.0,0.0,0.0,0.0
963,2018-08-21,131833.34204100998,1017431.1634193606,1421939.624573961,1771074.5752831474,2751936.444919898,3033012.496717608,0.0,0.0,0.0,0.0,0.0
964,2018-08-22,66741.86511336999,1079919.7933482002,1418380.6381621596,1774244.8892095706,2757186.4139510635,3042345.0300733377,0.0,0.0,0.0,0.0,0.0
965,2018-08-23,76012.96674864,1064046.6190932903,1387022.0984586398,1808447.981171201,2761859.8635160085,3054965.347785952,0.0,0.0,0.0,0.0,0.0
966,2018-08-24,56378.85318425001,1049241.472456169,1411347.0620831398,1819781.506558181,2765149.5884676585,3063915.788511108,0.0,0.0,0.0,0.0,0.0
967,2018-08-25,109437.95418852998,987141.53743425,1408963.515560101,1827979.3636955167,2764180.5988207497,3079215.962115619,0.0,0.0,0.0,0.0,0.0
968,2018-08-26,75532.86753300001,1012731.4985399,1417104.6184762395,1829225.4549702213,2758870.6785134184,3096585.498993461,0.0,0.0,0.0,0.0,0.0
969,2018-08-27,126037.13613912,944717.8329134596,1432297.523342129,1835595.78629473,2755179.6964548016,3108658.727522624,0.0,0.0,0.0,0.0,0.0
970,2018-08-28,169285.95841807,935032.7223862,1410527.218795019,1835069.08531284,2755940.509356004,3119412.4709508005,0.0,0.0,0.0,0.0,0.0
971,2018-08-29,74048.31664190999,995031.86779022,1439523.0959626,1845476.527099157,2751582.824467568,3136548.665553672,0.0,0.0,0.0,0.0,0.0
972,2018-08-30,91525.4539915,976652.46001186,1438844.4696778196,1850065.9984659497,2746283.139820372,3154242.169647335,0.0,0.0,0.0,0.0,0.0
973,2018-08-31,130814.63495546,946920.33626467,1425575.1607449483,1851471.9398356003,2747137.782630609,3166898.855758764,0.0,0.0,0.0,0.0,0.0
974,2018-09-01,98465.20683325,985249.4852514196,1410602.7269240995,1860442.22652764,2752225.6240178025,3175651.065098267,0.0,0.0,0.0,0.0,0.0
975,2018-09-02,60644.158564100006,996564.8925662498,1434617.5012067696,1861252.1540821109,2751306.332451909,3190173.423157172,0.0,0.0,0.0,0.0,0.0
976,2018-09-03,132947.29059086,946966.5038084702,1397773.9553281998,1887518.6758049305,2740028.996662979,3200995.03838757,0.0,0.0,0.0,0.0,0.0
977,2018-09-04,112511.11968605,984532.62270093,1370910.2269970104,1902459.8453245016,2738438.1958325445,3213238.382873072,0.0,0.0,0.0,0.0,0.0
978,2018-09-05,114988.19975212,984224.7221244796,1340911.26753343,1930074.34722408,2736505.803934081,3227737.50706653,0.0,0.0,0.0,0.0,0.0
979,2018-09-06,154714.5277649,952233.48764934,1339382.3364122491,1926092.119526969,2738170.807179037,3237515.714288101,0.0,0.0,0.0,0.0,0.0
980,2018-09-07,92430.93915139,984366.8226722096,1334651.7609078097,1965787.9640384605,2737990.97794148,3246627.970153656,0.0,0.0,0.0,0.0,0.0
981,2018-09-08,99101.72156557998,970726.88063141,1349739.17887623,1958338.656924181,2741500.3195794453,3256306.02067814,0.0,0.0,0.0,0.0,0.0
